nyc_zone_id,nyc_tier,casa_zone_id,casa_zone_name,casa_ae_class,weight,rationale
228,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
228,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
228,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
217,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
217,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
217,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
217,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
217,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
215,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
215,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
215,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
215,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
215,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
219,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
219,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
219,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
219,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
219,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
62,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
62,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
62,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
62,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
62,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
197,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
197,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
197,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
197,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
197,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
193,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
193,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
193,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
193,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
193,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
220,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
220,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
220,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
220,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
220,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
134,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
134,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
134,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
134,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
134,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
257,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
257,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
257,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
257,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
257,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
39,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
39,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
39,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
39,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
39,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
196,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
196,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
196,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
196,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
196,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
157,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
157,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
157,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
157,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
157,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
69,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
69,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
69,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
69,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
69,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
200,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
200,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
200,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
200,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
200,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
247,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
247,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
247,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
247,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
247,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
218,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
218,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
218,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
218,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
218,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
205,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
205,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
205,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
205,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
205,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
106,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
106,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
106,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
106,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
106,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
56,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
56,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
56,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
56,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
56,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
135,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
135,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
135,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
135,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
135,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
160,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
160,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
160,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
160,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
160,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
26,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
26,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
26,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
26,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
26,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
165,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
165,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
165,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
165,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
165,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
177,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
177,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
177,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
177,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
177,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
133,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
133,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
133,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
133,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
133,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
83,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
83,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
83,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
83,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
83,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
191,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
191,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
191,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
191,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
191,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
91,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
91,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
91,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
91,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
91,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
159,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
159,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
159,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
159,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
159,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
124,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
124,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
124,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
124,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
124,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
195,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
195,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
195,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
195,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
195,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
72,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
72,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
72,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
72,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
72,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
131,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
131,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
131,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
131,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
131,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
155,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
155,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
155,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
155,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
155,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
38,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
38,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
38,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
38,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
38,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
121,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
121,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
121,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
121,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
121,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
258,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
258,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
258,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
258,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
258,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
213,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
213,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
213,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
213,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
213,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
203,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
203,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
203,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
203,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
203,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
54,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
54,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
54,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
